molecule_chembl_id,target_chembl_id,target_name,bioactivity_type,smiles,standard_value,standard_units,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,RingCount,QED,BertzCT,fr_sulfonamd
CHEMBL2006439,CHEMBL2938,CA VA,Ki,Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1,1000.0,nM,327.8190000000002,4.417900000000002,2,4,66.49000000000001,4,0.6988177474205068,799.7713041755319,0
CHEMBL2006156,CHEMBL2938,CA VA,Ki,CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,7943.28,nM,404.47000000000014,5.800500000000005,1,5,84.4,4,0.45427685216865543,1110.481350618163,0
CHEMBL1969190,CHEMBL2938,CA VA,Ki,COc1ccc(-c2ccc(NC(=O)Nc3cc(F)cc(F)c3)cc2)c2c(N)noc12,7943.28,nM,410.3800000000001,5.007800000000002,3,5,102.41,4,0.43900867669353444,1178.7560892017866,0
CHEMBL1973937,CHEMBL2938,CA VA,Ki,Cc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)n[nH]c12,7943.28,nM,436.3130000000001,5.527020000000002,4,3,95.83000000000001,4,0.34025467463851533,1136.600829521764,0
CHEMBL475251,CHEMBL2938,CA VA,Ki,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,251.19,nM,470.4610000000003,3.6332000000000013,3,10,128.75,4,0.4706880685636287,1179.698232889669,0
CHEMBL1991674,CHEMBL2938,CA VA,Ki,OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,251.19,nM,343.8180000000001,3.388700000000001,3,5,86.72,4,0.6344614746232909,828.1205251533216,0
CHEMBL1982711,CHEMBL2938,CA VA,Ki,NC(=O)c1ccc(-c2c[nH]c3nccc(Cl)c23)cc1,1995.26,nM,271.707,2.9822000000000006,2,2,71.77000000000001,3,0.7520014710396823,739.3092880556487,0
CHEMBL1987982,CHEMBL2938,CA VA,Ki,FC(F)(F)Oc1ccc(-c2ccc3[nH]cc(C4=CCNCC4)c3c2)cc1,7943.28,nM,358.36300000000017,5.110200000000003,2,2,37.05,4,0.6826195571253989,926.32391806653,0
CHEMBL1984842,CHEMBL2938,CA VA,Ki,CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,7943.28,nM,464.5450000000002,4.457600000000004,2,8,97.46000000000001,4,0.37745221655096967,1231.0198650109628,0
CHEMBL1969102,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,7943.28,nM,440.53200000000015,5.888020000000004,4,5,108.72,5,0.2793725288853248,1372.3011594290429,0
CHEMBL1682346,CHEMBL2938,CA VA,Ki,Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,6309.57,nM,290.33000000000004,2.4519,2,5,85.41,4,0.6066146405721698,903.5340437016071,0
CHEMBL2007044,CHEMBL2938,CA VA,Ki,CCN(CC)CC#Cc1ccc2c(c1)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2,7943.28,nM,367.45600000000013,3.6078800000000024,1,4,68.6,4,0.5596315692249777,1083.6656849881501,0
CHEMBL2001998,CHEMBL2938,CA VA,Ki,CNC(=O)N1CCN(CCCOc2ccc3c(c2)-c2[nH]nc(-c4ccc(C#N)nc4)c2C3)CC1,7943.28,nM,457.53800000000024,2.640480000000001,2,6,110.17,5,0.4308983569462212,1185.8255874395766,0
CHEMBL1994241,CHEMBL2938,CA VA,Ki,COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)c(Br)cc1O,7943.28,nM,370.206,4.103780000000002,2,4,81.92999999999999,3,0.6803213781596346,893.3169815648664,0
CHEMBL1998829,CHEMBL2938,CA VA,Ki,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1ccc(Cl)cc1,7943.28,nM,347.80500000000006,5.135600000000002,2,2,57.78,4,0.5390497858024493,1014.7820239082564,0
CHEMBL50894,CHEMBL2938,CA VA,Ki,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,7943.28,nM,293.282,3.2377000000000002,2,3,88.03,4,0.5329812130059154,918.3613484285056,0
CHEMBL1988838,CHEMBL2938,CA VA,Ki,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,1258.93,nM,428.4740000000002,1.7837199999999998,4,8,162.32,3,0.42180775892894756,1122.910762524176,1
CHEMBL1981725,CHEMBL2938,CA VA,Ki,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,2511.89,nM,612.713,6.735200000000006,2,8,90.69,7,0.19690356416865512,1956.020232828429,0
CHEMBL375284,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]ncc34)cc2)c1,7943.28,nM,342.40200000000004,5.1823200000000025,3,2,69.81,4,0.47981919268465967,1044.803285097761,0
CHEMBL1982866,CHEMBL2938,CA VA,Ki,COCCn1cc(-c2ccncn2)c(-c2ccc(Cl)cc2)n1,7943.28,nM,314.776,3.3069000000000015,0,5,52.83,3,0.7247634606475188,714.4896943873982,0
CHEMBL2005792,CHEMBL2938,CA VA,Ki,COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,7943.28,nM,422.46400000000017,3.431400000000002,2,8,97.46000000000001,4,0.4708566388416263,1168.6204716776037,0
CHEMBL1968926,CHEMBL2938,CA VA,Ki,c1ccc(CSc2nc(-c3ccncc3)n[nH]2)cc1,7943.28,nM,268.345,3.1590000000000007,1,4,54.46,3,0.7384227207743405,617.4130049365083,0
CHEMBL1984206,CHEMBL2938,CA VA,Ki,CCOc1nc(C(=O)NCc2ccncc2)cc(N)c1C#N,7943.28,nM,297.3180000000001,1.25918,2,6,113.91999999999999,2,0.858341736670672,683.9685167754293,0
CHEMBL462120,CHEMBL2938,CA VA,Ki,Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,7943.28,nM,270.719,3.4307000000000016,2,2,58.88,3,0.7116248292711128,789.3764130053099,0
CHEMBL1991577,CHEMBL2938,CA VA,Ki,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C1CCCCC1,7943.28,nM,299.3740000000001,2.8019000000000007,2,5,71.09,3,0.8307293601987437,676.4691061171753,0
CHEMBL1965570,CHEMBL2938,CA VA,Ki,Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,7943.28,nM,444.4910000000001,6.588600000000002,3,5,93.18,5,0.29151170232003715,1372.3011594290426,0
CHEMBL2007592,CHEMBL2938,CA VA,Ki,O=c1[nH]c2sc3c(c2c2nc(-c4ccccc4)nn12)CCCC3,7943.28,nM,322.3930000000002,3.1781000000000006,1,5,63.05,5,0.585269182183457,1064.0733943592543,0
CHEMBL1082440,CHEMBL2938,CA VA,Ki,Cc1cncc2cccc(S(=O)(=O)N3CCCNCC3C)c12,7943.28,nM,319.43,1.9157199999999999,1,4,62.300000000000004,3,0.9184135158354065,756.474934147342,1
CHEMBL1614705,CHEMBL2938,CA VA,Ki,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,7943.28,nM,415.85600000000017,3.0245000000000015,2,5,95.0,4,0.682555137239297,978.1327130017361,0
CHEMBL1972362,CHEMBL2938,CA VA,Ki,CS(=O)(=O)c1ccc(-c2cncc3sc(C(N)=O)cc23)cc1,7943.28,nM,332.40600000000006,2.465700000000001,1,5,90.12,3,0.7975049211522061,942.9458871442968,0
CHEMBL1984633,CHEMBL2938,CA VA,Ki,COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)s2)c1,1995.26,nM,339.42,3.7047000000000025,1,5,64.11,3,0.7695887646429391,804.8194170859022,0
CHEMBL939,CHEMBL2938,CA VA,Ki,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,7943.28,nM,446.9100000000004,4.275600000000003,1,7,68.74000000000001,4,0.517854527865434,1003.9672010900473,0
CHEMBL2007372,CHEMBL2938,CA VA,Ki,CNc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,7943.28,nM,421.48000000000013,3.464500000000002,3,8,100.26,4,0.42009947337609854,1168.6204716776037,0
CHEMBL1965845,CHEMBL2938,CA VA,Ki,COc1cccc(C(C)NC(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,39.81,nM,376.4600000000001,4.131400000000002,2,3,70.25,4,0.7191711183236456,997.5600345041182,0
CHEMBL1982167,CHEMBL2938,CA VA,Ki,COc1ccc(OC)c(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)c1,7943.28,nM,374.40000000000003,3.6658000000000017,1,6,77.75,4,0.5767219847285795,1109.4595234309195,0
CHEMBL2006715,CHEMBL2938,CA VA,Ki,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,7943.28,nM,607.6460000000003,6.920700000000005,2,8,104.52,7,0.20421419272765803,1981.0979506996803,0
CHEMBL1986597,CHEMBL2938,CA VA,Ki,NC(=O)c1cccc2[nH]c(-c3ccc(NC(=O)c4cccc(S(=O)(=O)N5CCOCC5)c4)cc3)nc12,5011.87,nM,505.5560000000003,2.602000000000001,3,6,147.47999999999996,5,0.36694196664419915,1510.7186030138278,1
CHEMBL1971017,CHEMBL2938,CA VA,Ki,NC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1,7943.28,nM,272.304,3.2013000000000007,1,3,55.980000000000004,3,0.7784581528861728,756.5592880556487,0
CHEMBL1990482,CHEMBL2938,CA VA,Ki,NC(=O)c1cccc2[nH]c(-c3ccncc3)nc12,7943.28,nM,238.25,1.7237999999999998,2,3,84.66000000000001,3,0.7124758339009479,699.2413318770284,0
CHEMBL1990904,CHEMBL2938,CA VA,Ki,Fc1ccc(-c2nc3cnccn3c2-c2ccnc(NCC3CC3)n2)cc1,6309.57,nM,360.39600000000013,3.814300000000001,1,6,68.0,5,0.5860331582552105,1074.6894771552415,0
CHEMBL2005475,CHEMBL2938,CA VA,Ki,O=C(NCC1CCCCC1)c1cc2c(-c3ccccc3)n[nH]c2s1,7943.28,nM,339.464,4.601500000000003,2,3,57.78,4,0.7295449416169341,806.2254796866507,0
CHEMBL2000104,CHEMBL2938,CA VA,Ki,CCS(=O)(=O)c1ccc(-c2cncc3sc(C(N)=O)cc23)cc1,7943.28,nM,346.4330000000001,2.8558000000000003,1,5,90.12,3,0.7863042361116613,958.5551470019548,0
CHEMBL402846,CHEMBL2938,CA VA,Ki,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,7943.28,nM,390.4220000000002,4.309020000000001,3,5,97.86000000000001,4,0.4854687334419869,1182.920886213352,0
CHEMBL1997349,CHEMBL2938,CA VA,Ki,CC1=NN(c2ccc(Cl)c(Cl)c2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,7943.28,nM,476.3230000000002,5.486100000000005,1,6,93.99,5,0.3875963906830756,1570.3719020822293,0
CHEMBL183844,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C)c1,7943.28,nM,371.44000000000017,4.857840000000003,3,2,70.23,4,0.6153758922357793,1065.146463517995,0
CHEMBL220057,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7943.28,nM,357.4170000000001,4.764520000000002,4,3,95.83,4,0.42534467902937795,1090.5585585869997,0
CHEMBL1682545,CHEMBL2938,CA VA,Ki,c1ccc(Nc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,7943.28,nM,292.367,4.4300000000000015,2,4,53.6,4,0.5870518748422358,859.1031460904027,0
CHEMBL1974935,CHEMBL2938,CA VA,Ki,NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,1000.0,nM,370.4560000000001,4.077100000000003,2,4,76.82,4,0.5139011502670128,1049.5581725999245,0
CHEMBL2001224,CHEMBL2938,CA VA,Ki,Cc1cc(OC2CCCC2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,7943.28,nM,371.8280000000001,4.275500000000003,2,5,99.92999999999999,3,0.8351298771057363,808.3521948498142,0
CHEMBL10,CHEMBL2938,CA VA,Ki,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,7943.28,nM,377.444,4.6822000000000035,1,3,64.63,4,0.5251964041458315,1013.86070536869,0
CHEMBL1976732,CHEMBL2938,CA VA,Ki,CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,7943.28,nM,410.3840000000001,3.290600000000002,1,8,93.75,5,0.4887151502027425,1354.58990637427,0
CHEMBL1969506,CHEMBL2938,CA VA,Ki,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(S(N)(=O)=O)cc4)c(=O)c3=O)ccc21,7943.28,nM,497.53300000000024,2.4186000000000005,3,10,162.48,4,0.339519027781695,1559.0478775298116,1
CHEMBL1964937,CHEMBL2938,CA VA,Ki,O=C(NC(CO)c1ccccc1)N1CC=C(c2c[nH]c3ncccc23)CC1,1995.26,nM,362.4330000000001,3.095200000000001,3,3,81.25,4,0.6670337377514938,938.3434680751842,0
CHEMBL1980163,CHEMBL2938,CA VA,Ki,c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,7943.28,nM,327.38700000000006,4.952400000000003,1,4,47.04,4,0.5630721346750617,944.5834011211937,0
CHEMBL590109,CHEMBL2938,CA VA,Ki,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,1000.0,nM,425.52100000000013,4.397200000000002,3,7,111.42999999999999,6,0.387622769913101,1510.6955556446342,0
CHEMBL1970879,CHEMBL2938,CA VA,Ki,COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,7943.28,nM,621.7460000000002,4.475900000000002,2,10,136.43,7,0.2834384556164876,1883.4368156564865,0
CHEMBL2005899,CHEMBL2938,CA VA,Ki,CC(=O)N(c1ccncc1)c1c(NC(C)C(C)(C)C)c(=O)c1=O,7943.28,nM,315.3730000000001,2.2087000000000003,1,5,79.37,2,0.875104649329547,758.6004403059322,0
CHEMBL1682552,CHEMBL2938,CA VA,Ki,c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1,2511.89,nM,332.4110000000002,4.017200000000002,2,5,70.89999999999999,5,0.5943423488217823,1004.8168331805572,0
CHEMBL259850,CHEMBL2938,CA VA,Ki,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,7943.28,nM,308.319,2.3815999999999997,2,6,106.39000000000001,2,0.6512093777839975,607.7427970062133,0
CHEMBL1972568,CHEMBL2938,CA VA,Ki,COc1cncc(C=Cc2ccncc2)c1,7943.28,nM,212.252,2.6556000000000006,0,3,35.010000000000005,2,0.7841118954428947,466.4068006343689,0
CHEMBL1996155,CHEMBL2938,CA VA,Ki,CN1CCC1COc1cncc(CCc2ccncc2)c1,1584.89,nM,283.37499999999994,2.3447000000000005,0,4,38.25,3,0.815421916373262,555.2608105562649,0
CHEMBL1974870,CHEMBL2938,CA VA,Ki,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(Cl)c4)c3)cc12,6.31,nM,392.89000000000004,4.535520000000003,2,4,76.82,4,0.5048327630237108,1080.1026353896304,0
CHEMBL1682359,CHEMBL2938,CA VA,Ki,CCCc1cc(-c2ccc3[nH]ncc3c2)on1,7943.28,nM,227.267,3.1704000000000008,1,3,54.71,3,0.7472510521839761,622.0817139339241,0
CHEMBL2002702,CHEMBL2938,CA VA,Ki,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,7943.28,nM,238.29000000000002,3.1242400000000004,2,1,44.89,3,0.7365043879614916,650.4278760299161,0
CHEMBL1970903,CHEMBL2938,CA VA,Ki,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,7.943,nM,397.482,4.363420000000002,3,4,92.60999999999999,5,0.39677664781039307,1294.1429649498907,0
CHEMBL1991846,CHEMBL2938,CA VA,Ki,NC(COc1cncc(C=Cc2ccncc2)c1)Cc1ccccc1,7943.28,nM,331.41900000000004,3.5958000000000023,1,4,61.03,3,0.718475635462228,784.5368885441047,0
CHEMBL1969523,CHEMBL2938,CA VA,Ki,Cc1cccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)c1,7943.28,nM,379.4640000000002,3.7147200000000016,3,7,96.01,3,0.5618335866473665,1032.631812726549,0
CHEMBL207995,CHEMBL2938,CA VA,Ki,COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,7943.28,nM,331.71900000000005,2.466779999999999,2,6,116.99999999999999,2,0.8309273729979308,751.8606992923668,0
CHEMBL1988995,CHEMBL2938,CA VA,Ki,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,7943.28,nM,380.35800000000006,4.100600000000003,0,7,73.52,5,0.4711271876790597,1296.831121448712,0
CHEMBL2001923,CHEMBL2938,CA VA,Ki,O=C1Nc2cc(CCOc3ccc(N4CCOCC4)cc3)ccc2Nc2cc(-c3cn(Cc4cc(F)c(F)c(F)c4)c4cnccc34)ccc21,7943.28,nM,675.7110000000001,7.936300000000007,2,7,80.64999999999999,8,0.1596390711105129,2153.571763139408,0
CHEMBL1986781,CHEMBL2938,CA VA,Ki,CC(=O)N1CCC(Nc2nccc(-c3c(-c4ccc(F)cc4)nc4occn34)n2)CC1,7943.28,nM,420.44800000000015,3.6132000000000017,1,7,88.56,5,0.5426075331903706,1186.5608171222648,0
CHEMBL526133,CHEMBL2938,CA VA,Ki,O=c1nc(-c2ccc3[nH]ncc3c2)cc(-c2ccccc2)[nH]1,7943.28,nM,288.30999999999995,2.980200000000001,2,3,74.43,4,0.5951911462428789,981.1650698681061,0
CHEMBL1230122,CHEMBL2938,CA VA,Ki,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,7943.28,nM,388.3740000000002,2.9899000000000013,1,7,78.27000000000001,4,0.7404265549201985,1041.5567522677622,0
CHEMBL1979057,CHEMBL2938,CA VA,Ki,O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3[nH]2)cc1,7943.28,nM,340.386,4.216900000000002,3,3,69.81,5,0.5229420905898831,1073.4595234309195,0
CHEMBL1981045,CHEMBL2938,CA VA,Ki,COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OCC(O)CO,7943.28,nM,611.6950000000003,4.8616000000000055,4,9,121.75000000000001,6,0.18840607692908398,1594.1055352571714,0
CHEMBL387971,CHEMBL2938,CA VA,Ki,COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,7943.28,nM,476.6020000000003,3.1115000000000013,1,7,70.69,5,0.3265512247011574,1206.4522538042545,0
CHEMBL1975418,CHEMBL2938,CA VA,Ki,c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1,6309.57,nM,315.3800000000001,3.7471000000000023,1,4,59.39,5,0.6237704150542738,977.24541643178,0
CHEMBL1992796,CHEMBL2938,CA VA,Ki,O=c1[nH]c2ccc(Cl)cc2c(-c2ccccc2)c1C1=NNC(c2ccccc2)C1,7943.28,nM,399.8810000000001,5.287200000000005,2,3,57.25,5,0.49159270967557056,1254.1836441005162,0
CHEMBL1999428,CHEMBL2938,CA VA,Ki,CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,7943.28,nM,302.377,4.239600000000003,1,2,41.99,3,0.7829531158449411,752.1532805508772,0
CHEMBL223257,CHEMBL2938,CA VA,Ki,N#Cc1ncc2nc1OCCCCCOc1cc(OCC(O)CO)c(Cl)cc1NC(=O)N2,7943.28,nM,463.87800000000016,2.31918,4,9,158.85,3,0.5331141681915937,952.7340960785535,0
CHEMBL1967560,CHEMBL2938,CA VA,Ki,CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,7943.28,nM,522.6540000000003,3.608500000000001,2,8,106.17,5,0.5682329018522791,1134.6234391008118,0
CHEMBL1516890,CHEMBL2938,CA VA,Ki,Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21,7943.28,nM,275.31100000000004,3.0660000000000016,1,3,46.92,4,0.6937341432555721,887.2972396715128,0
CHEMBL211378,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,7943.28,nM,360.37700000000007,3.81942,3,6,118.96,4,0.5108704967178721,1090.5585585869997,0
CHEMBL1982465,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,7943.28,nM,497.6240000000004,5.181620000000003,3,6,92.51,5,0.3379514460739556,1408.6675806985133,0
CHEMBL2001751,CHEMBL2938,CA VA,Ki,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,31.62,nM,476.5360000000002,5.264400000000003,3,5,106.16999999999999,6,0.27776888579731807,1550.96635070848,0
CHEMBL2003420,CHEMBL2938,CA VA,Ki,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc1cccnc1,7943.28,nM,384.4840000000001,2.3355999999999995,4,4,108.04,2,0.4459837471070609,604.199202860212,0
CHEMBL1984586,CHEMBL2938,CA VA,Ki,Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1,7943.28,nM,359.38900000000007,4.424420000000002,3,5,106.07,4,0.5017750158635237,1090.5585585869997,0
CHEMBL1999774,CHEMBL2938,CA VA,Ki,Cc1c(Cl)c(N2CCC(CN)C2)nc2[nH]cc(C(=O)O)c(=O)c12,7943.28,nM,336.7790000000001,1.3681200000000002,3,5,112.31,3,0.7799597307854779,816.027688970097,0
CHEMBL1972659,CHEMBL2938,CA VA,Ki,Cc1c(O)ccc2c1CCCC2=NNC(=O)Cc1cccc2ccccc12,7943.28,nM,358.44100000000003,4.253120000000003,2,3,61.690000000000005,4,0.6875963569712508,1027.8377084177146,0
CHEMBL1973395,CHEMBL2938,CA VA,Ki,OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,1258.93,nM,294.3580000000001,2.586000000000001,2,4,65.03999999999999,4,0.7622255146626498,755.0924637809734,0
CHEMBL272453,CHEMBL2938,CA VA,Ki,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,7943.28,nM,408.84500000000014,5.383000000000002,3,5,102.41,4,0.4201827504106208,1152.5953837005582,0
CHEMBL1970217,CHEMBL2938,CA VA,Ki,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3C)cc2)c1,794.33,nM,346.43000000000006,4.556620000000003,1,3,51.22,3,0.7368473550026519,883.9216939974004,0
CHEMBL1971801,CHEMBL2938,CA VA,Ki,O=C1Nc2ccccc2Nc2nnccc21,7943.28,nM,212.212,1.7858999999999998,2,4,66.91,3,0.698167544390637,549.46969799903,0
CHEMBL1968850,CHEMBL2938,CA VA,Ki,O=C1Nc2ccccc2Nc2nnc(Cl)cc21,7943.28,nM,246.65699999999998,2.4392999999999994,2,4,66.91,3,0.7492839235898866,590.7373475976801,0
CHEMBL2005528,CHEMBL2938,CA VA,Ki,CCOC(=O)c1ccc2[nH]c3c(c2c1)CCNC3=O,7943.28,nM,258.277,1.6304999999999998,2,3,71.19,3,0.8041609038136314,651.973301648315,0
CHEMBL185569,CHEMBL2938,CA VA,Ki,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,7943.28,nM,357.4130000000001,4.549420000000002,3,2,70.23,4,0.6434992650719025,1002.4632336757178,0
CHEMBL1969843,CHEMBL2938,CA VA,Ki,c1cc2[nH]ncc2cc1-c1cn(CC2CCOCC2)nn1,7943.28,nM,283.3349999999999,2.248,1,5,68.62,4,0.8001434789348157,719.1739866201441,0
CHEMBL2007002,CHEMBL2938,CA VA,Ki,COc1cc(-c2ccc3[nH]nc(C(=O)Nc4ccccc4)c3c2)ccc1O,7943.28,nM,359.38500000000005,4.196400000000002,3,4,87.24,4,0.5096324649749834,1093.5585585869999,0
CHEMBL1987007,CHEMBL2938,CA VA,Ki,CN1CCC(NC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)CC1,7943.28,nM,340.4520000000001,3.115400000000001,2,4,61.02,4,0.7700159190682176,819.4356289906502,0
CHEMBL1969588,CHEMBL2938,CA VA,Ki,Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,398.11,nM,334.81,4.890400000000002,2,3,53.6,4,0.5223129672012894,957.6840296667689,0
CHEMBL1984711,CHEMBL2938,CA VA,Ki,COc1cc(Nc2nccc(Nc3cc(C4CCCCC4)no3)n2)cc(OC)c1OC,7943.28,nM,425.48900000000026,5.025300000000003,2,9,103.56000000000002,4,0.5142882214322859,955.7729541228811,0
CHEMBL1967878,CHEMBL2938,CA VA,Ki,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,199.53,nM,451.55000000000035,2.5074200000000006,3,7,99.40999999999998,5,0.5805608630318185,1045.70314874032,0
CHEMBL1990212,CHEMBL2938,CA VA,Ki,COc1cc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1Cl,7943.28,nM,381.8230000000001,4.2055000000000025,1,7,73.57000000000001,4,0.5580087863466644,1064.0977478874668,0
CHEMBL484390,CHEMBL2938,CA VA,Ki,CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,6309.57,nM,457.5780000000004,5.503480000000005,1,5,91.02000000000001,4,0.506826516354762,1185.3044364828136,0
CHEMBL1979252,CHEMBL2938,CA VA,Ki,O=c1c(NCc2cccc(C(F)(F)F)c2)c(Nc2ccncc2)c1=O,7943.28,nM,347.296,3.052100000000001,2,5,71.09,3,0.6943808106738237,926.32765760193,0
CHEMBL1682341,CHEMBL2938,CA VA,Ki,c1ccc(Cc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,7943.28,nM,275.31500000000005,2.7344,1,4,59.39,4,0.6251219094382543,859.1031460904027,0
CHEMBL2004290,CHEMBL2938,CA VA,Ki,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,7943.28,nM,528.6380000000004,5.832500000000005,4,8,127.32000000000001,5,0.21039159162454088,1539.6489676915446,0
CHEMBL1986499,CHEMBL2938,CA VA,Ki,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,5011.87,nM,384.41800000000006,4.258000000000002,2,5,85.41,5,0.48483217328388045,1261.1424010829282,0
